Trajectories
120
,,Pre_Test:Rep1,,,Pre_Test:Rep2,,,Pre_Test:Rep3,,,Pre_Test:A1,,,Pre_Test:A2,,,Pre_Test:A3,,,Pre_Test:B1,,,Pre_Test:B2,,,Pre_Test:C1,,,Pre_Test:D1,,,Pre_Test:D2,,,Pre_Test:D3,,,Pre_Test:E1,,,Pre_Test:E2,,,Pre_Test:E3,,,Pre_Test:E4,,,Pre_Test:EF2,,,Pre_Test:EF3,,,Pre_Test:F1,,,Pre_Test:F2,,,Pre_Test:F3,,,Pre_Test:FG2,,,Pre_Test:FG3,,,Pre_Test:G1,,,Pre_Test:G2,,,Pre_Test:G3,,,Pre_Test:GH2,,,Pre_Test:GH3,,,Pre_Test:H1,,,Pre_Test:H2,,,Pre_Test:H3,,,Pre_Test:J1,,,Pre_Test:J2,,,Pre_Test:J3,,,Pre_Test:K1,,,Pre_Test:K2,,,Pre_Test:K3,,,Pre_Test:KL2,,,Pre_Test:KL3,,,Pre_Test:L1,,,Pre_Test:L2,,,Pre_Test:L3,,,Pre_Test:LM2,,,Pre_Test:LM3,,,Pre_Test:M1,,,Pre_Test:M2,,,Pre_Test:M3,,,Pre_Test:MN2,,,Pre_Test:MN3,,,Pre_Test:N1,,,Pre_Test:N2,,,Pre_Test:N3,,,Pre_Test:N4,,,Pre_Test:O1,,,Pre_Test:O2,,,Pre_Test:O3,,,Pre_Test:P1,,,Pre_Test:Q1,,,Pre_Test:Q2,,,Pre_Test:I1,,,Pre_Test:I2,,,Pre_Test:I3,,,Pre_Test:I4,,,Pre_Test:I5,,,Pre_Test:I6,,,Pre_Test:Z1,,,Pre_Test:Z2,,,Pre_Test:Z3,,,Pre_Test:Z4,,,Pre_Test:Z5,,,Pre_Test:Z6,,,Pre_Test:Z7,,,Pre_Test:Z8,,,Pre_Test:Z9,,,Pre_Test:Z10,,,Pre_Test:Z11,,,Pre_Test:Z12,,,Pre_Test:Z13,,,Pre_Test:Z14,,,Pre_Test:Z15,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1246,0,18.923412,-48.379757,1342.032593,68.375435,-49.833130,1333.012329,-27.568239,-38.366917,1325.680176,-15.257593,-125.443962,1216.614136,-16.004805,-131.006485,1236.325562,-16.928633,-125.322357,1252.345947,,,,7.711174,-139.558716,1236.875000,6.748174,-125.843941,1220.369141,-2.099379,-126.081184,1208.966675,-1.023773,-136.093704,1197.297852,,,,-10.136422,-123.486778,1206.816528,-11.432807,-132.743652,1192.906738,-7.822323,-136.584534,1180.323975,-10.454221,-131.107788,1153.577026,-21.869827,-126.392914,1192.056519,-23.607557,-128.203629,1181.391724,-26.239752,-115.708717,1204.639282,-32.555183,-115.006813,1192.398926,-36.990368,-108.621773,1180.723633,-35.537510,-106.122490,1204.789551,-41.864403,-96.573860,1197.934448,,,,,,,-41.704967,-88.492233,1214.237793,,,,-39.359989,-92.221397,1232.971924,-21.916113,-119.429916,1216.789307,-32.901424,-110.722198,1232.225342,-32.453674,-103.762009,1249.555786,51.125854,-134.062622,1219.554932,50.451180,-139.173264,1239.913818,50.556438,-133.931061,1258.546509,60.301983,-129.116074,1219.167358,,,,75.939972,-109.010536,1253.683594,78.879898,-111.200493,1227.934570,83.061569,-101.113899,1235.959717,68.451477,-118.590973,1218.280029,81.243149,-107.809456,1218.496826,86.875778,-97.878311,1219.873535,72.552429,-116.195038,1214.290039,82.222198,-111.421112,1208.444702,65.256660,-122.610596,1210.156250,72.736542,-125.090210,1195.815674,78.787888,-121.216263,1185.789917,60.912273,-131.106079,1201.398071,62.035149,-135.629532,1188.042725,50.233097,-129.408112,1209.120850,48.679749,-139.238205,1195.125366,47.095497,-141.849686,1181.314087,48.450508,-138.502014,1156.143555,41.837120,-131.077179,1210.309570,41.858894,-139.153137,1199.100342,,,,32.335522,-129.207321,1222.129883,41.787739,-130.763977,1221.637817,26.776930,-141.806503,1237.324219,17.157158,-140.228592,1259.468262,17.677464,-140.975296,1229.938354,15.791901,-168.494751,1192.841187,17.212940,-154.674026,1167.728882,18.197737,-151.417511,1150.204834,20.081537,-147.707367,1128.576904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,0,18.900076,-48.373943,1342.032104,68.351616,-49.822910,1333.012207,-27.595455,-38.363602,1325.679321,-15.269114,-125.469940,1216.622681,-16.021772,-131.002853,1236.326538,-16.943649,-125.332314,1252.331543,,,,7.693204,-139.541245,1236.874146,6.717234,-125.842751,1220.377319,-2.106533,-126.079605,1208.985718,-1.031309,-136.095306,1197.288330,,,,-10.146219,-123.484032,1206.822021,-11.444524,-132.747452,1192.910156,-7.828992,-136.585190,1180.314941,-10.466705,-131.107346,1153.579712,-21.878500,-126.388458,1192.059448,-23.619507,-128.207108,1181.388794,-26.249449,-115.708359,1204.648071,-32.560612,-115.012039,1192.394409,-37.004009,-108.622910,1180.721191,-35.537132,-106.085938,1204.782593,-41.886738,-96.575798,1197.944214,,,,,,,-41.753700,-88.534225,1214.235962,,,,-39.368641,-92.215462,1232.959229,-21.931936,-119.437386,1216.785156,-32.924892,-110.724144,1232.224121,-32.472218,-103.761047,1249.549194,51.120087,-134.027802,1219.541260,50.424644,-139.169327,1239.920898,50.535896,-133.921295,1258.557495,60.279438,-129.115936,1219.178345,,,,75.932663,-108.986732,1253.639893,78.867401,-111.185127,1227.937500,83.044441,-101.103043,1235.966309,68.602737,-118.469711,1218.628784,81.245071,-107.806755,1218.520020,86.862846,-97.871666,1219.873657,72.536705,-116.196571,1214.296265,82.188858,-111.415428,1208.435913,65.224022,-122.593277,1210.148926,72.731239,-125.083687,1195.818970,78.803139,-121.244835,1185.799072,60.890148,-131.098221,1201.407471,62.017532,-135.615829,1188.045044,50.223076,-129.400253,1209.124756,48.602211,-139.166840,1195.150269,47.080738,-141.843674,1181.311279,48.424774,-138.500290,1156.144043,41.823147,-131.069534,1210.307251,41.830540,-139.145340,1199.104858,,,,32.471455,-129.308380,1222.271362,41.755821,-130.757858,1221.638672,26.762449,-141.796936,1237.326294,17.144279,-140.219421,1259.465698,17.662464,-140.963593,1229.959595,15.768573,-168.506836,1192.829834,17.195890,-154.678513,1167.725586,18.239220,-151.432892,1150.159668,20.016855,-147.703918,1128.622192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,0,18.875711,-48.365910,1342.033936,68.327194,-49.812721,1333.012695,-27.625185,-38.365738,1325.676880,-15.283625,-125.458252,1216.625732,-16.200523,-131.307190,1236.334717,-16.964006,-125.344231,1252.316650,,,,7.707376,-139.529861,1236.742676,6.711233,-125.830055,1220.388184,-2.120604,-126.083847,1208.971436,-1.051231,-136.089050,1197.300049,,,,-10.166857,-123.479126,1206.831299,-11.457582,-132.745361,1192.915283,-7.844861,-136.583954,1180.319702,-10.480711,-131.107056,1153.574829,-21.846872,-126.307800,1192.088623,-23.634018,-128.201691,1181.398438,-26.258011,-115.700882,1204.641724,-32.575691,-115.013954,1192.395630,-37.015907,-108.627159,1180.723755,-35.517735,-106.073677,1204.756104,-41.903126,-96.575562,1197.949341,,,,,,,-41.767506,-88.534225,1214.240967,,,,-39.386524,-92.222321,1232.965454,-21.855692,-119.316505,1216.809326,-32.938194,-110.724945,1232.220581,-32.495411,-103.761765,1249.548706,51.099510,-134.007660,1219.550781,50.412117,-139.165680,1239.917847,50.517521,-133.912735,1258.561646,60.259613,-129.113037,1219.188965,,,,75.909996,-108.977440,1253.653442,78.850380,-111.178566,1227.941650,83.023285,-101.096260,1235.968628,68.586227,-118.470924,1218.635986,81.726265,-107.905075,1218.773560,86.899246,-97.864105,1219.952393,72.520256,-116.186668,1214.306763,82.169456,-111.411415,1208.447021,65.217819,-122.597534,1210.141113,72.716583,-125.073135,1195.830322,78.788437,-121.243736,1185.809692,60.866207,-131.091599,1201.401978,61.995369,-135.590485,1188.045532,50.199348,-129.376068,1209.127686,48.645721,-139.221710,1195.145874,47.065899,-141.836304,1181.322144,48.406841,-138.490402,1156.168457,41.814545,-131.062088,1210.298584,41.813801,-139.139496,1199.105713,,,,32.306786,-129.188583,1222.137329,41.729549,-130.755646,1221.627075,26.751867,-141.789688,1237.335571,17.122715,-140.208160,1259.473877,17.628204,-140.951019,1229.941040,15.757658,-168.500748,1192.844116,17.175150,-154.655838,1167.724609,18.148806,-151.408661,1150.212402,20.015051,-147.692398,1128.621338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,0,18.851511,-48.357201,1342.034668,68.305489,-49.802700,1333.014160,-27.647087,-38.363602,1325.674072,-15.300867,-125.456245,1216.620483,-16.215012,-131.304825,1236.335693,-16.968248,-125.331726,1252.321167,,,,7.692312,-139.509842,1236.751953,6.711699,-125.826210,1220.384521,-2.151311,-126.072540,1208.967529,-1.067718,-136.084656,1197.311035,,,,-10.183721,-123.477318,1206.817993,-11.475501,-132.744125,1192.912231,-7.862997,-136.582275,1180.319214,-10.494143,-131.111145,1153.576172,-21.865383,-126.302284,1192.098022,-23.648693,-128.196747,1181.399048,-26.281584,-115.700005,1204.646484,-32.587646,-115.005379,1192.392334,-37.030827,-108.621567,1180.721191,-35.549026,-106.079872,1204.763306,-41.922554,-96.573380,1197.944092,,,,,,,-41.745590,-88.500786,1214.212891,,,,-39.399136,-92.223564,1232.958374,-21.869577,-119.311218,1216.801025,-32.953892,-110.725868,1232.225830,-32.519283,-103.759590,1249.547974,51.075550,-133.996689,1219.565063,50.394417,-139.161209,1239.919556,50.513351,-133.911621,1258.558472,60.248741,-129.105194,1219.201904,,,,75.885597,-108.969368,1253.689087,78.839058,-111.174446,1227.943604,83.008141,-101.085831,1235.972412,68.402565,-118.572563,1218.295654,81.717064,-107.896744,1218.779907,86.881805,-97.853729,1219.966553,72.509430,-116.177185,1214.303589,82.159241,-111.399834,1208.452515,65.197311,-122.587181,1210.155518,72.700378,-125.068542,1195.833740,78.796600,-121.227692,1185.809204,60.837498,-131.079987,1201.410400,61.985691,-135.591400,1188.047607,50.165855,-129.391708,1209.174316,48.640430,-139.211609,1195.158325,47.061295,-141.836960,1181.326904,48.407024,-138.496399,1156.163940,41.774513,-131.035477,1210.308472,41.798672,-139.138275,1199.105957,,,,32.302784,-129.186081,1222.132690,41.710930,-130.737381,1221.621338,26.738592,-141.790268,1237.334229,17.127478,-140.213043,1259.465332,17.606859,-140.941986,1229.966919,15.752552,-168.480865,1192.844360,17.176949,-154.684113,1167.723145,18.181021,-151.427109,1150.177979,19.979586,-147.713348,1128.615112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,0,18.827183,-48.348614,1342.034912,68.284195,-49.794151,1333.018433,-27.671177,-38.357224,1325.674927,-15.322433,-125.442879,1216.622803,-16.231207,-131.305679,1236.330811,-16.990597,-125.337914,1252.309692,,,,7.680680,-139.515152,1236.744873,6.684161,-125.822227,1220.388916,-2.167955,-126.065735,1208.967041,-1.076241,-136.073608,1197.302124,,,,-10.211409,-123.478867,1206.806885,-11.493276,-132.732162,1192.909302,-7.874316,-136.574966,1180.318237,-10.505720,-131.096664,1153.584106,-21.933880,-126.377571,1192.067261,-23.665272,-128.189926,1181.396240,-26.290295,-115.694145,1204.640991,-32.615002,-115.002838,1192.394409,-37.049870,-108.619102,1180.718384,-35.544544,-106.032112,1204.739990,-41.934597,-96.571922,1197.931274,,,,,,,-41.805656,-88.526337,1214.235474,,,,-39.415058,-92.217178,1232.960571,-21.900023,-119.316231,1216.803833,-32.967751,-110.720108,1232.221924,-32.533752,-103.760086,1249.552856,51.077614,-134.000168,1219.570801,50.395176,-139.147690,1239.922607,50.499359,-133.911469,1258.563232,60.227123,-129.099457,1219.214722,,,,75.874260,-108.967178,1253.703369,78.817635,-111.166702,1227.948486,82.988602,-101.078644,1235.966675,68.537849,-118.468338,1218.648804,81.686234,-107.892204,1218.777710,86.862572,-97.857307,1219.953735,72.485641,-116.183250,1214.320190,82.120644,-111.392128,1208.454590,65.178833,-122.580948,1210.156250,72.679001,-125.067490,1195.832397,78.737343,-121.216217,1185.829346,60.815536,-131.066727,1201.418701,61.967400,-135.582352,1188.054199,50.148365,-129.414398,1209.172974,48.620953,-139.209564,1195.156982,47.053978,-141.830612,1181.337769,48.386841,-138.478424,1156.182495,41.784977,-131.060410,1210.306152,41.775452,-139.121140,1199.117432,,,,32.278172,-129.188522,1222.127319,41.707756,-130.750000,1221.621948,26.724192,-141.779022,1237.327026,17.110844,-140.208023,1259.456177,17.602886,-140.941055,1229.958374,15.730004,-168.484940,1192.846436,17.160234,-154.664062,1167.732422,18.175522,-151.416443,1150.178467,19.976995,-147.688614,1128.638550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,0,18.808384,-48.350655,1342.036011,68.259537,-49.788475,1333.025024,-27.701611,-38.367138,1325.671387,-15.335969,-125.447464,1216.621460,-16.251646,-131.290939,1236.335693,-17.002831,-125.340698,1252.294556,,,,7.650176,-139.521286,1236.757446,6.661083,-125.822426,1220.381592,-2.179731,-126.066536,1208.972534,-1.087682,-136.072601,1197.290649,,,,-10.213914,-123.474419,1206.811157,-11.506453,-132.725647,1192.910278,-7.885074,-136.570404,1180.312378,-10.517206,-131.110123,1153.556519,-21.958870,-126.386192,1192.071533,-23.676348,-128.184677,1181.394287,-26.305269,-115.686180,1204.642334,-32.624622,-114.997978,1192.388184,-37.065861,-108.610306,1180.721802,-35.570992,-106.063744,1204.757568,-41.954628,-96.569176,1197.929321,,,,,,,-41.773170,-88.486954,1214.211304,,,,-39.434464,-92.219841,1232.962402,-21.912405,-119.315231,1216.803345,-32.992722,-110.718292,1232.227173,-32.566753,-103.758934,1249.556641,51.061455,-133.981384,1219.575562,50.366772,-139.147079,1239.923218,50.470600,-133.903366,1258.553955,60.217705,-129.091675,1219.224609,,,,75.852409,-108.956841,1253.641968,78.804031,-111.164009,1227.953857,82.975845,-101.072556,1235.976318,68.359200,-118.582321,1218.303345,81.155586,-107.779266,1218.503296,86.823624,-97.851334,1219.896973,72.477982,-116.174477,1214.317627,82.097923,-111.386383,1208.466797,65.148140,-122.571556,1210.163818,72.656860,-125.061096,1195.838867,78.703766,-121.213951,1185.842407,60.797371,-131.060211,1201.423340,61.951706,-135.582626,1188.060303,50.139214,-129.410294,1209.163940,48.604851,-139.206558,1195.153931,47.038380,-141.829025,1181.346436,48.356384,-138.466431,1156.198975,41.795593,-131.113220,1210.250610,41.751072,-139.116089,1199.119385,,,,32.256741,-129.196960,1222.135376,41.696682,-130.748428,1221.626221,26.710775,-141.772018,1237.323242,17.078518,-140.196167,1259.471436,17.565962,-140.927155,1229.956055,15.723367,-168.486725,1192.841919,17.137596,-154.629761,1167.735840,18.162252,-151.408890,1150.172485,19.959930,-147.682495,1128.641235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,0,18.785011,-48.347164,1342.037354,68.237000,-49.781410,1333.027832,-27.714405,-38.354172,1325.672241,-15.352519,-125.453171,1216.616211,-16.265381,-131.296478,1236.333862,-17.016317,-125.336258,1252.286743,,,,7.630826,-139.545746,1236.760864,6.647573,-125.818565,1220.383301,-2.187629,-126.072243,1208.975830,-1.102440,-136.076431,1197.295288,,,,-10.229561,-123.468178,1206.810059,-11.519225,-132.721802,1192.913940,-7.906139,-136.565369,1180.320801,-10.530367,-131.101578,1153.553711,-21.913481,-126.284912,1192.101685,-23.687460,-128.181961,1181.394531,-26.309809,-115.686035,1204.645142,-32.637756,-114.993668,1192.391968,-37.083580,-108.607056,1180.725464,-35.631901,-106.122894,1204.799805,-41.967564,-96.560280,1197.934937,,,,,,,-41.775661,-88.484337,1214.211304,,,,-39.433777,-92.203712,1232.952881,-21.942234,-119.326317,1216.804688,-33.004726,-110.718300,1232.223755,-32.578136,-103.754272,1249.557983,51.045425,-134.003998,1219.588257,50.357903,-139.140335,1239.920898,50.457668,-133.903381,1258.552246,60.203487,-129.073166,1219.241211,,,,75.844345,-108.978065,1253.642944,78.786835,-111.151031,1227.953247,82.952988,-101.067894,1235.965942,68.346191,-118.567436,1218.309448,81.150520,-107.766197,1218.509521,86.814079,-97.844543,1219.900879,72.456398,-116.161858,1214.322998,82.082291,-111.375404,1208.461304,65.144600,-122.566818,1210.165161,72.649261,-125.052917,1195.845215,78.646965,-121.154961,1185.834229,60.768082,-131.052017,1201.429077,61.935940,-135.563538,1188.068604,50.122845,-129.394730,1209.180664,48.582619,-139.201752,1195.150024,47.029182,-141.818024,1181.353149,48.346615,-138.469849,1156.187744,41.764992,-131.055389,1210.318970,41.726131,-139.105774,1199.114868,,,,32.242970,-129.177063,1222.121094,41.673717,-130.760818,1221.644775,26.697763,-141.768906,1237.319214,17.060869,-140.182571,1259.467163,17.543715,-140.912094,1229.977661,15.709689,-168.475342,1192.836304,17.129684,-154.643600,1167.744995,18.149288,-151.402039,1150.175537,19.941175,-147.679520,1128.649902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,0,18.762587,-48.339748,1342.037842,68.217133,-49.776432,1333.030884,-27.737289,-38.345219,1325.674316,-15.378222,-125.429749,1216.638184,-16.275658,-131.292175,1236.325562,-17.051739,-125.343369,1252.291504,,,,7.619853,-139.514832,1236.775146,6.633115,-125.811516,1220.389648,-2.209751,-126.067680,1208.972534,-1.107305,-136.079666,1197.266968,,,,-10.243143,-123.463974,1206.805542,-11.534993,-132.716766,1192.919067,-7.916973,-136.564285,1180.311523,-10.543448,-131.094864,1153.547852,-21.988398,-126.383888,1192.065063,-23.702206,-128.176697,1181.397583,-26.319166,-115.666367,1204.643311,-32.650539,-114.993179,1192.387695,-37.100761,-108.605209,1180.725098,-35.642303,-106.107895,1204.791138,-41.987637,-96.562279,1197.929443,,,,,,,-41.790569,-88.475655,1214.208496,,,,-39.454750,-92.216202,1232.955811,-21.953367,-119.306953,1216.807373,-33.033051,-110.714119,1232.225586,-32.602295,-103.751228,1249.565918,51.021355,-133.989441,1219.580811,50.330120,-139.125824,1239.927979,50.443722,-133.900543,1258.553589,60.203232,-129.059433,1219.258301,,,,75.834099,-108.958450,1253.664307,78.781479,-111.136757,1227.974609,82.937508,-101.061699,1235.972656,68.330292,-118.543617,1218.312988,81.135178,-107.756363,1218.514771,86.806763,-97.834564,1219.906494,72.447388,-116.147156,1214.325928,82.068054,-111.369598,1208.461060,65.124954,-122.555321,1210.157837,72.631111,-125.042900,1195.835083,78.634796,-121.144753,1185.839722,60.753990,-131.044556,1201.424561,61.932430,-135.564407,1188.063721,50.118843,-129.407410,1209.182129,48.568840,-139.190247,1195.151611,47.012642,-141.811127,1181.354126,48.336357,-138.462158,1156.184692,41.736511,-131.036621,1210.322510,41.721401,-139.098206,1199.115479,,,,32.208214,-129.147781,1222.108521,41.667709,-130.757965,1221.646362,26.684874,-141.766541,1237.315063,17.034779,-140.173187,1259.482056,17.532171,-140.908585,1229.998047,15.695615,-168.469070,1192.841797,17.104340,-154.618439,1167.730957,18.120644,-151.405289,1150.170288,19.931343,-147.685135,1128.623657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,0,18.739000,-48.334171,1342.037231,68.195435,-49.768421,1333.034058,-27.760973,-38.342968,1325.671631,-15.399645,-125.401855,1216.636108,-16.294907,-131.293869,1236.318848,-17.064007,-125.335487,1252.286865,,,,7.590663,-139.540985,1236.767212,6.615846,-125.806969,1220.382935,-2.235620,-126.059395,1208.967041,-1.116849,-136.066574,1197.263062,,,,-10.268161,-123.454559,1206.806396,-11.552324,-132.704941,1192.920410,-7.938731,-136.554169,1180.317017,-10.556896,-131.094910,1153.541504,-22.013708,-126.375076,1192.054688,-23.727537,-128.164749,1181.398560,-26.341234,-115.669090,1204.639893,-32.672939,-114.981812,1192.387329,-37.123013,-108.595535,1180.728760,-35.664608,-106.094986,1204.791504,-42.002636,-96.555771,1197.907959,,,,,,,-41.848675,-88.505371,1214.222900,,,,-39.493950,-92.209579,1232.943237,-21.985655,-119.319016,1216.802612,-33.049561,-110.709732,1232.229736,-32.621719,-103.743027,1249.564575,51.135330,-133.756760,1219.827637,50.324371,-139.123215,1239.933105,50.429375,-133.894501,1258.555908,60.183872,-129.054810,1219.253906,,,,75.813454,-108.928398,1253.644287,78.769356,-111.135605,1227.974976,82.921204,-101.063919,1235.974243,68.479759,-118.414497,1218.663940,81.123848,-107.747536,1218.507690,86.796562,-97.830055,1219.916016,72.433472,-116.140038,1214.337036,82.049004,-111.352615,1208.477539,65.121544,-122.551758,1210.154663,72.606544,-125.040413,1195.832886,78.683434,-121.194397,1185.828735,60.720470,-131.035217,1201.422729,61.920063,-135.555908,1188.058838,50.099129,-129.392944,1209.199097,48.559277,-139.179398,1195.159546,46.999737,-141.799820,1181.354248,48.327763,-138.454330,1156.178345,41.741673,-131.096405,1210.260376,41.695988,-139.086655,1199.122681,,,,32.225800,-129.315475,1222.476685,41.656113,-130.763153,1221.645386,26.671005,-141.759659,1237.314087,17.019840,-140.167007,1259.472534,17.480633,-140.884293,1230.026123,15.676068,-168.442413,1192.833008,17.090685,-154.612534,1167.735962,18.103678,-151.397446,1150.157593,19.909529,-147.648453,1128.641724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,0,18.718594,-48.329929,1342.038330,68.173309,-49.763042,1333.034424,-27.783886,-38.340809,1325.666748,-15.413154,-125.415695,1216.635620,-16.319990,-131.283981,1236.330566,-17.082766,-125.328003,1252.280884,,,,7.527437,-139.728912,1236.731445,6.598523,-125.802277,1220.388306,-2.251875,-126.049026,1208.971436,-1.131503,-136.057632,1197.240234,,,,-10.280923,-123.453003,1206.813721,-11.565655,-132.701797,1192.912231,-7.954006,-136.550598,1180.311157,-10.577292,-131.092606,1153.541504,-22.006487,-126.356201,1192.040039,-23.744503,-128.161255,1181.394287,-26.346191,-115.660110,1204.640503,-32.689457,-114.977264,1192.386108,-37.138733,-108.591805,1180.728516,-35.678894,-106.105591,1204.792480,-42.010410,-96.553627,1197.901123,,,,,,,-41.865940,-88.503136,1214.218506,,,,-39.508030,-92.216171,1232.944946,-22.071918,-119.421280,1216.785034,-33.067936,-110.701401,1232.222900,-32.630688,-103.733147,1249.566162,50.980450,-133.972366,1219.573486,50.302361,-139.117172,1239.931641,50.411636,-133.888580,1258.551392,60.159389,-129.047638,1219.254028,,,,75.792252,-108.945084,1253.657837,78.751167,-111.125862,1227.985596,82.893646,-101.059799,1235.963623,68.467644,-118.418945,1218.664429,81.103859,-107.743614,1218.521851,86.781570,-97.829659,1219.914795,72.424263,-116.142532,1214.323853,82.019638,-111.354645,1208.471436,65.094681,-122.542999,1210.159668,72.626747,-125.044838,1195.837524,78.653534,-121.153168,1185.814819,60.707870,-131.031158,1201.426758,61.904652,-135.565887,1188.056641,50.101040,-129.358185,1209.161011,48.532101,-139.173767,1195.153687,46.973930,-141.792297,1181.351440,48.349014,-138.455994,1156.172363,41.715019,-131.038055,1210.328613,41.687847,-139.075150,1199.125610,,,,32.140091,-129.119476,1222.079712,41.642021,-130.770325,1221.638062,26.653133,-141.753891,1237.301270,17.002426,-140.169922,1259.476929,17.464558,-140.879120,1230.030029,15.649138,-168.440384,1192.820190,17.070724,-154.618118,1167.730225,18.138151,-151.395721,1150.152710,19.904850,-147.643539,1128.628662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,0,18.694548,-48.318420,1342.033447,68.155090,-49.756512,1333.033691,-27.812214,-38.339611,1325.663696,-15.439490,-125.426132,1216.624268,-16.330284,-131.282425,1236.314575,-17.095057,-125.321251,1252.277588,,,,7.555902,-139.579880,1236.734741,6.626068,-125.781197,1220.375000,-2.268395,-126.045197,1208.975830,-1.146231,-136.058746,1197.241089,,,,-10.299335,-123.448570,1206.816772,-11.586017,-132.702957,1192.909912,-7.976154,-136.545914,1180.320190,-10.599066,-131.086090,1153.548462,-22.035862,-126.360443,1192.051880,-23.759720,-128.157440,1181.395752,-26.351400,-115.658600,1204.639282,-32.705273,-114.978203,1192.390381,-37.156502,-108.589088,1180.733398,-35.692970,-106.094650,1204.790527,-42.027435,-96.552788,1197.903809,,,,,,,-41.880672,-88.492592,1214.218018,,,,-39.502876,-92.194443,1232.940430,-22.013918,-119.332687,1216.773804,-33.075638,-110.698181,1232.218140,-32.660122,-103.720451,1249.567505,50.957893,-133.983948,1219.581177,50.273350,-139.121399,1239.927002,50.390736,-133.884232,1258.552246,60.139446,-129.044128,1219.268188,,,,75.789352,-108.970932,1253.640015,78.735413,-111.130241,1227.979614,82.871124,-101.055626,1235.955322,68.432396,-118.423195,1218.652954,81.082733,-107.741714,1218.525269,86.774109,-97.829880,1219.919800,72.394974,-116.140465,1214.325684,82.007469,-111.348946,1208.471802,65.086594,-122.545944,1210.166138,72.566391,-125.033096,1195.830566,78.554924,-121.113686,1185.869385,60.690945,-131.023178,1201.433716,61.883640,-135.561813,1188.052856,50.085484,-129.340759,1209.154297,48.514584,-139.173874,1195.153198,46.947685,-141.787537,1181.354614,48.302258,-138.456223,1156.166016,41.686436,-131.028702,1210.326782,41.665508,-139.079620,1199.115601,,,,32.117813,-129.120804,1222.078979,41.623196,-130.749588,1221.640381,26.627346,-141.746704,1237.309570,16.981441,-140.160858,1259.474609,17.451220,-140.875595,1230.030762,15.640430,-168.422333,1192.825073,17.057257,-154.589310,1167.742920,18.089911,-151.389862,1150.147461,19.890097,-147.663742,1128.600708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
