Trajectories
100
,,Pre_Test:Rep1,,,Pre_Test:Rep2,,,Pre_Test:Rep3,,,Pre_Test:A1,,,Pre_Test:A2,,,Pre_Test:A3,,,Pre_Test:B1,,,Pre_Test:B2,,,Pre_Test:C1,,,Pre_Test:D1,,,Pre_Test:D2,,,Pre_Test:D3,,,Pre_Test:E1,,,Pre_Test:E2,,,Pre_Test:E3,,,Pre_Test:E4,,,Pre_Test:EF2,,,Pre_Test:EF3,,,Pre_Test:F1,,,Pre_Test:F2,,,Pre_Test:F3,,,Pre_Test:FG2,,,Pre_Test:FG3,,,Pre_Test:G1,,,Pre_Test:G2,,,Pre_Test:G3,,,Pre_Test:GH2,,,Pre_Test:GH3,,,Pre_Test:H1,,,Pre_Test:H2,,,Pre_Test:H3,,,Pre_Test:J1,,,Pre_Test:J2,,,Pre_Test:J3,,,Pre_Test:K1,,,Pre_Test:K2,,,Pre_Test:K3,,,Pre_Test:KL2,,,Pre_Test:KL3,,,Pre_Test:L1,,,Pre_Test:L2,,,Pre_Test:L3,,,Pre_Test:LM2,,,Pre_Test:LM3,,,Pre_Test:M1,,,Pre_Test:M2,,,Pre_Test:M3,,,Pre_Test:MN2,,,Pre_Test:MN3,,,Pre_Test:N1,,,Pre_Test:N2,,,Pre_Test:N3,,,Pre_Test:N4,,,Pre_Test:O1,,,Pre_Test:O2,,,Pre_Test:O3,,,Pre_Test:P1,,,Pre_Test:Q1,,,Pre_Test:Q2,,,Pre_Test:I1,,,Pre_Test:I2,,,Pre_Test:I3,,,Pre_Test:I4,,,Pre_Test:I5,,,Pre_Test:I6,,,Pre_Test:Z1,,,Pre_Test:Z2,,,Pre_Test:Z3,,,Pre_Test:Z4,,,Pre_Test:Z5,,,Pre_Test:Z6,,,Pre_Test:Z7,,,Pre_Test:Z8,,,Pre_Test:Z9,,,Pre_Test:Z10,,,Pre_Test:Z11,,,Pre_Test:Z12,,,Pre_Test:Z13,,,Pre_Test:Z14,,,Pre_Test:Z15,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
898,0,21.231491,-41.484444,1330.060791,70.008179,-43.389591,1317.873047,-25.378721,-29.202066,1317.005615,-20.853626,-109.639313,1207.109863,-20.991943,-114.513603,1226.537842,-21.392490,-110.667572,1242.527710,-10.722440,-112.562401,1208.940674,0.844614,-123.653305,1226.422119,-1.014790,-111.826973,1207.875854,-7.448023,-112.973228,1198.312134,-4.918081,-121.892914,1185.027466,-3.440855,-122.489021,1176.511475,-15.700137,-110.857971,1193.447876,-14.298974,-120.187653,1180.036621,-11.361007,-122.921364,1168.021240,,,,-25.073837,-114.012627,1179.505859,-25.728884,-115.581505,1166.776367,-29.026798,-104.983932,1190.991089,-34.419319,-104.446877,1179.362915,-38.505650,-98.595787,1166.399658,,,,-44.701164,-86.544418,1183.439331,,,,,,,-44.222092,-78.572929,1200.338135,-36.499359,-88.582527,1211.663696,-42.417847,-79.178253,1219.346313,-27.665886,-103.010513,1206.936890,-36.267727,-96.882660,1221.075073,-36.559368,-88.722610,1237.302612,48.849182,-119.434990,1208.365356,44.948383,-125.543106,1231.105835,45.857937,-119.900833,1250.044556,55.456600,-115.453682,1208.310913,66.615799,-110.186188,1224.323853,70.295288,-97.659058,1245.395752,72.378952,-100.777695,1218.043945,77.915878,-90.117920,1226.888916,62.001877,-107.852371,1208.313599,68.507706,-100.971130,1207.867188,79.305611,-90.881172,1207.858398,64.150780,-105.988289,1202.284668,74.002945,-102.641449,1195.706299,57.340813,-111.985802,1198.109741,64.272491,-115.608688,1183.921265,,,,52.389542,-120.477921,1188.089111,53.255402,-124.137085,1175.259033,42.229496,-118.401970,1196.000000,40.762539,-126.757744,1182.315552,37.892750,-127.690926,1169.922729,,,,41.453354,-119.452278,1208.488403,35.404408,-116.906021,1201.294800,33.210754,-126.775383,1187.214355,27.496014,-115.855278,1211.722046,,,,21.386877,-128.347977,1229.128174,11.102384,-125.370819,1249.990356,11.519135,-126.062157,1218.206177,8.635331,-154.007339,1183.455078,11.677764,-141.837708,1156.825684,12.540047,-137.759232,1139.753784,14.555375,-133.730865,1116.235107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,0,21.213217,-41.471497,1330.068237,69.988495,-43.378590,1317.878906,-25.394753,-29.186220,1317.010986,-20.869020,-109.629128,1207.127319,-21.017994,-114.512489,1226.547607,-21.412790,-110.656181,1242.534424,-10.733821,-112.482788,1208.900391,0.817791,-123.627762,1226.451660,-0.971105,-111.736832,1207.806152,-7.468280,-112.961487,1198.314331,-4.932406,-121.880524,1185.044556,-3.451106,-122.485130,1176.519653,-15.719976,-110.842957,1193.457520,-14.315907,-120.192047,1180.051147,-11.371806,-122.909538,1168.021973,,,,-25.088888,-113.997948,1179.520630,-25.743036,-115.581612,1166.791626,-29.046703,-104.978203,1191.005127,-34.436348,-104.451736,1179.374390,-38.522770,-98.597740,1166.411499,,,,-44.717705,-86.542786,1183.437744,,,,,,,-44.255756,-78.562889,1200.357788,-36.520702,-88.561447,1211.667603,-42.443031,-79.168167,1219.363770,-27.496248,-102.889130,1206.911987,-36.294483,-96.874725,1221.082520,-36.573936,-88.710648,1237.306519,48.845798,-119.417534,1208.377441,44.920769,-125.526978,1231.128174,45.844597,-119.895393,1250.059692,55.444283,-115.437614,1208.329468,66.605843,-110.167259,1224.349121,70.278923,-97.648750,1245.404297,72.352074,-100.769341,1218.054565,77.895531,-90.107300,1226.897827,61.987865,-107.832664,1208.326660,68.497650,-100.958542,1207.892700,79.285652,-90.878983,1207.867920,64.132637,-105.977554,1202.293457,73.988678,-102.639557,1195.723145,57.316601,-111.968697,1198.139771,64.247627,-115.600937,1183.935425,,,,52.365402,-120.467888,1188.102295,53.231976,-124.143997,1175.271973,42.217178,-118.388870,1196.008179,40.741940,-126.748886,1182.331177,37.868546,-127.701118,1169.936401,,,,41.436455,-119.446762,1208.476440,35.422478,-116.940170,1201.284546,33.192268,-126.777069,1187.216553,27.484516,-115.864723,1211.744019,,,,21.364357,-128.350708,1229.131836,11.088249,-125.366119,1249.992432,11.495467,-126.066330,1218.211914,8.648805,-153.935623,1183.435425,11.650680,-141.820923,1156.824097,12.522942,-137.739792,1139.775635,14.536513,-133.727814,1116.245117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,0,21.198425,-41.458672,1330.076782,69.974548,-43.371574,1317.890137,-25.413517,-29.171206,1317.017944,-20.906708,-109.615921,1207.147217,-21.041468,-114.490540,1226.566162,-21.436077,-110.639763,1242.545532,-10.756148,-112.477951,1208.902710,0.785636,-123.620323,1226.463867,-1.030623,-111.779114,1207.863403,-7.488283,-112.955826,1198.341553,-4.957608,-121.870354,1185.058472,-3.494975,-122.483604,1176.552979,-15.748491,-110.837067,1193.466919,-14.332085,-120.178741,1180.058838,-11.407350,-122.884712,1168.048462,,,,-25.111156,-113.986862,1179.521729,-25.759428,-115.571358,1166.798950,-29.061523,-104.951363,1191.015869,-34.454823,-104.436897,1179.372925,-38.528843,-98.574852,1166.410767,,,,-44.740387,-86.530304,1183.444214,,,,,,,-44.273323,-78.543076,1200.367065,-36.512238,-88.536270,1211.664429,-42.459408,-79.152573,1219.369751,-27.531130,-102.865425,1206.925537,-36.345890,-96.880043,1221.106934,-36.583092,-88.694344,1237.308594,48.859436,-119.404602,1208.373779,44.901176,-125.513168,1231.134888,45.836895,-119.884293,1250.076904,55.430210,-115.429146,1208.348267,66.573044,-110.155876,1224.355469,70.261948,-97.643211,1245.417603,72.341690,-100.758980,1218.068237,77.873726,-90.106071,1226.907837,61.985222,-107.819695,1208.337524,68.494545,-100.945953,1207.907593,79.277466,-90.864151,1207.876343,64.119522,-105.962456,1202.308472,73.985458,-102.622169,1195.741699,57.317795,-111.956581,1198.156738,64.243462,-115.595024,1183.944092,,,,52.347229,-120.462067,1188.115723,53.217007,-124.135117,1175.287720,42.213299,-118.392441,1196.026978,40.723721,-126.732033,1182.349976,37.858070,-127.681808,1169.937622,,,,41.433002,-119.426071,1208.484131,35.404816,-116.931427,1201.299438,33.158958,-126.767609,1187.205078,27.467945,-115.850479,1211.738892,,,,21.342762,-128.349136,1229.144165,11.067087,-125.360611,1250.002319,11.467935,-126.059784,1218.231689,8.604385,-153.945053,1183.460083,11.642799,-141.831665,1156.841309,12.518098,-137.759888,1139.736328,14.503139,-133.699234,1116.265381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,0,21.185066,-41.445747,1330.082031,69.961716,-43.358650,1317.895386,-25.426857,-29.151495,1317.026123,-20.919205,-109.603447,1207.152832,-21.051332,-114.486137,1226.571411,-21.442930,-110.629349,1242.554810,-10.773508,-112.461250,1208.902954,0.762007,-123.610519,1226.481323,-1.042033,-111.771423,1207.870972,-7.507556,-112.942818,1198.351562,-4.973743,-121.861557,1185.066040,-3.518448,-122.478516,1176.562012,-15.763838,-110.814362,1193.481812,-14.349429,-120.163582,1180.065308,-11.427549,-122.881538,1168.058105,,,,-25.123417,-113.974304,1179.530762,-25.779684,-115.545113,1166.820190,-29.076624,-104.939430,1191.024780,-34.459724,-104.412781,1179.377930,-38.553200,-98.579071,1166.400635,,,,-44.752895,-86.513786,1183.459961,,,,,,,-44.283978,-78.532524,1200.375854,-36.517918,-88.527824,1211.674194,-42.477600,-79.141541,1219.377441,-27.544033,-102.860634,1206.926270,-36.387829,-96.881897,1221.116577,-36.595364,-88.675995,1237.320435,48.861420,-119.400604,1208.376099,44.876968,-125.508202,1231.137329,45.798672,-119.877106,1250.073730,55.426769,-115.417290,1208.352539,66.556221,-110.147446,1224.359619,70.238396,-97.638214,1245.421875,72.320435,-100.749474,1218.075806,77.862625,-90.094055,1226.918579,61.972836,-107.822495,1208.340942,68.480072,-100.937103,1207.919800,79.259399,-90.862038,1207.878174,64.105217,-105.956772,1202.314331,73.979492,-102.626335,1195.749512,57.315140,-111.952271,1198.172241,64.226524,-115.588509,1183.947266,,,,52.327030,-120.449425,1188.131958,53.202232,-124.120529,1175.300415,42.193836,-118.378670,1196.048706,40.710369,-126.719994,1182.362061,37.840824,-127.676651,1169.952271,,,,41.420433,-119.424240,1208.495605,35.368267,-116.897545,1201.338501,33.116428,-126.734955,1187.231445,27.446117,-115.834373,1211.764160,,,,21.336868,-128.342621,1229.147827,11.051194,-125.353081,1250.006348,11.467883,-126.047600,1218.237671,8.593955,-153.901779,1183.458618,11.622960,-141.814240,1156.852173,12.502741,-137.750122,1139.738281,14.508242,-133.697784,1116.257202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,0,21.173088,-41.431961,1330.089111,69.949715,-43.347980,1317.900024,-25.435150,-29.136717,1317.029419,-20.921900,-109.594666,1207.142578,-21.058922,-114.474937,1226.585449,-21.457659,-110.619667,1242.554810,-10.779222,-112.444313,1208.906494,0.756191,-123.609375,1226.487671,-1.035335,-111.753159,1207.862915,-7.512681,-112.931282,1198.359253,-4.985021,-121.848244,1185.083740,-3.498607,-122.452507,1176.555298,-15.765442,-110.820282,1193.483032,-14.360003,-120.157349,1180.077148,-11.443480,-122.860771,1168.070923,,,,-25.126783,-113.963707,1179.535034,-25.793211,-115.538513,1166.833984,-29.080029,-104.941856,1191.032227,-34.466164,-104.406517,1179.388550,-38.567120,-98.571754,1166.413330,,,,-44.759953,-86.518684,1183.451294,,,,,,,-44.288113,-78.532692,1200.388306,-36.529858,-88.519814,1211.677246,-42.485455,-79.138626,1219.384277,-27.542074,-102.855202,1206.920654,-36.383492,-96.870644,1221.119019,-36.609089,-88.668793,1237.323975,48.833710,-119.382484,1208.386597,44.855846,-125.493843,1231.144165,45.794312,-119.870010,1250.094360,55.395061,-115.421295,1208.350464,66.548088,-110.145721,1224.366089,70.231262,-97.625717,1245.434814,72.303185,-100.746689,1218.081177,77.842995,-90.085373,1226.931641,61.952694,-107.830986,1208.346680,68.459770,-100.934898,1207.929565,79.239265,-90.860153,1207.881348,64.076813,-105.955536,1202.322510,73.969269,-102.628365,1195.752808,57.297871,-111.957504,1198.176636,64.210693,-115.586357,1183.944580,,,,52.303307,-120.443108,1188.143799,53.180897,-124.117317,1175.308838,42.172848,-118.377869,1196.054199,40.691208,-126.716850,1182.377686,37.823208,-127.666550,1169.950073,,,,41.398006,-119.408272,1208.482056,35.335518,-116.891930,1201.328735,33.101967,-126.736237,1187.233276,27.424160,-115.810852,1211.768555,,,,21.320248,-128.323135,1229.164429,11.036286,-125.347298,1250.012207,11.436301,-126.059624,1218.250488,8.603275,-153.870270,1183.446533,11.610591,-141.796936,1156.857788,12.484234,-137.741272,1139.751587,14.493421,-133.706024,1116.273926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,0,21.165205,-41.420498,1330.093994,69.942841,-43.338326,1317.904663,-25.442797,-29.119503,1317.034424,-20.921038,-109.586060,1207.140503,-21.077795,-114.468597,1226.593628,-21.465408,-110.605156,1242.563110,-10.783791,-112.433479,1208.913940,0.754972,-123.606880,1226.478271,-1.049402,-111.758514,1207.884033,-7.513311,-112.933037,1198.380371,-4.998707,-121.841896,1185.098267,-3.537951,-122.458107,1176.580322,-15.768506,-110.816338,1193.493774,-14.367133,-120.157616,1180.086670,-11.440698,-122.855118,1168.073120,,,,-25.135088,-113.960800,1179.544312,-25.802805,-115.535530,1166.848633,-29.081673,-104.921989,1191.053101,-34.478279,-104.411217,1179.395630,-38.571156,-98.558037,1166.424805,,,,-44.775536,-86.515663,1183.454346,,,,,,,-44.299313,-78.515381,1200.391113,-36.520912,-88.503510,1211.672974,-42.497993,-79.128975,1219.386108,-27.549173,-102.842171,1206.921387,-36.406105,-96.864410,1221.129150,-36.613628,-88.654411,1237.329468,48.820259,-119.351974,1208.370117,44.849758,-125.489326,1231.150269,45.771843,-119.861176,1250.093872,55.380062,-115.410362,1208.336670,66.370270,-110.208984,1224.086182,70.220871,-97.621864,1245.437012,72.329292,-100.756569,1218.100220,77.826813,-90.081459,1226.939575,61.941708,-107.827629,1208.333618,68.447357,-100.929657,1207.933228,79.228516,-90.856186,1207.885254,64.074097,-105.947510,1202.322388,73.966141,-102.629227,1195.764282,57.294750,-111.946579,1198.177734,64.196388,-115.583855,1183.942139,,,,52.179707,-120.297279,1188.167236,53.174892,-124.117424,1175.314087,42.157417,-118.375694,1196.057617,40.688210,-126.547546,1182.294067,37.814133,-127.667618,1169.959229,,,,41.378529,-119.398720,1208.478149,35.300919,-116.862053,1201.333496,33.071209,-126.725433,1187.241699,27.420273,-115.798386,1211.767334,,,,21.296915,-128.309570,1229.176025,11.030006,-125.340836,1250.018555,11.433613,-126.057777,1218.251831,8.546364,-153.953018,1183.513428,11.597609,-141.790710,1156.868652,12.482957,-137.732956,1139.752563,14.466603,-133.686554,1116.300415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,0,21.156506,-41.401443,1330.093384,69.932716,-43.326252,1317.905396,-25.451469,-29.104805,1317.031982,-20.923344,-109.574242,1207.137207,-21.082684,-114.457123,1226.595215,-21.482033,-110.593620,1242.564209,-10.791018,-112.424507,1208.910767,0.740459,-123.595917,1226.490356,-1.049768,-111.751755,1207.880737,-7.514575,-112.924904,1198.379883,-5.007453,-121.830460,1185.101440,-3.521612,-122.439888,1176.575806,-15.775442,-110.803169,1193.503174,-14.375154,-120.155312,1180.093506,-11.451374,-122.859657,1168.078369,,,,-25.138235,-113.952194,1179.554810,-25.806873,-115.527382,1166.854492,-29.088552,-104.912628,1191.061523,-34.489124,-104.396011,1179.420288,-38.571926,-98.541077,1166.437134,,,,-44.784424,-86.515633,1183.457886,,,,,,,-44.313290,-78.510506,1200.394775,-36.531223,-88.496101,1211.674194,-42.506935,-79.117683,1219.391602,-27.554716,-102.835007,1206.917847,-36.425465,-96.856598,1221.130981,-36.623955,-88.641960,1237.331299,48.802673,-119.349449,1208.362183,44.830399,-125.474258,1231.153320,45.765816,-119.848366,1250.107544,55.364323,-115.401657,1208.331055,66.360847,-110.190384,1224.098633,70.206680,-97.611504,1245.444946,72.319099,-100.746284,1218.103027,77.820984,-90.073799,1226.942505,61.936993,-107.814064,1208.342896,68.445114,-100.919289,1207.945068,79.212685,-90.845238,1207.896851,64.052040,-105.940460,1202.331787,73.970886,-102.609657,1195.781006,57.288170,-111.922295,1198.208130,64.190292,-115.574333,1183.957153,,,,52.259304,-120.390823,1188.171021,53.169716,-124.113243,1175.324829,42.152691,-118.365555,1196.071045,40.660088,-126.691864,1182.396973,37.801147,-127.655029,1169.972290,,,,41.360542,-119.388161,1208.464233,35.322899,-116.866272,1201.327026,33.075428,-126.725319,1187.244629,27.393635,-115.801987,1211.829346,,,,21.298822,-128.289261,1229.183716,11.017583,-125.327515,1250.020874,11.431071,-126.029793,1218.261963,8.582450,-153.916351,1183.476562,11.587300,-141.770233,1156.872437,12.470963,-137.724716,1139.756958,14.467444,-133.699280,1116.294922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,0,21.149509,-41.387280,1330.092773,69.924278,-43.309978,1317.905518,-25.459976,-29.090683,1317.026123,-20.937305,-109.577568,1207.129883,-21.095848,-114.450050,1226.603394,-21.490568,-110.587227,1242.564331,-10.798118,-112.482285,1208.950195,0.747984,-123.585640,1226.488525,-1.063997,-111.752419,1207.885986,-7.531136,-112.915070,1198.380005,-5.012642,-121.822914,1185.101074,-3.522208,-122.432983,1176.581055,-15.790613,-110.798294,1193.499634,-14.383485,-120.146545,1180.094482,-11.466785,-122.846657,1168.085449,,,,-25.152285,-113.948318,1179.557739,-25.821434,-115.520874,1166.861694,-29.104879,-104.913231,1191.062988,-34.497158,-104.395905,1179.417236,-38.591770,-98.544571,1166.437622,,,,-44.791203,-86.503410,1183.462646,,,,,,,-44.318428,-78.497131,1200.398315,-36.532776,-88.482208,1211.688354,-42.515076,-79.111053,1219.392456,-27.584055,-102.827553,1206.918335,-36.406502,-96.839523,1221.125732,-36.634521,-88.637123,1237.329224,48.793552,-119.350197,1208.364868,44.820705,-125.467552,1231.157959,45.754734,-119.837944,1250.106201,55.353310,-115.388710,1208.346069,66.354256,-110.175690,1224.111938,70.202415,-97.604729,1245.447266,72.314522,-100.737587,1218.110352,77.813904,-90.061752,1226.946899,61.926777,-107.802544,1208.336182,68.443962,-100.917953,1207.939209,79.213631,-90.836105,1207.897705,64.059052,-105.927620,1202.332642,73.963341,-102.601845,1195.781006,57.271954,-111.923973,1198.198975,64.177238,-115.568390,1183.958252,,,,52.247108,-120.381752,1188.180298,53.163479,-124.100365,1175.332031,42.140522,-118.356773,1196.079956,40.646832,-126.682747,1182.396851,37.795292,-127.648621,1169.968262,,,,41.355949,-119.373314,1208.477417,35.328262,-116.858925,1201.327393,33.064915,-126.714897,1187.244263,27.391596,-115.785492,1211.832275,,,,21.267103,-128.304520,1229.187744,11.005701,-125.315041,1250.021973,11.418315,-126.029045,1218.278687,8.534484,-153.945282,1183.521118,11.576825,-141.764648,1156.884399,12.469072,-137.725555,1139.763306,14.461870,-133.707748,1116.289795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,0,21.141432,-41.369701,1330.091187,69.916794,-43.296570,1317.903809,-25.468040,-29.074247,1317.025146,-20.941874,-109.566223,1207.131592,-21.101826,-114.440041,1226.604370,-21.500452,-110.567970,1242.580566,-10.808922,-112.410835,1208.905640,0.741775,-123.582306,1226.490479,-1.081184,-111.756500,1207.887817,-7.538467,-112.901634,1198.380981,-5.022655,-121.819191,1185.103027,-3.536250,-122.431801,1176.583252,-15.801905,-110.791183,1193.497192,-14.394662,-120.135941,1180.095703,-11.478761,-122.847961,1168.085083,,,,-25.164158,-113.935318,1179.553955,-25.828026,-115.512917,1166.862793,-29.113216,-104.897652,1191.057251,-34.500195,-104.388214,1179.403809,-38.601700,-98.541252,1166.428833,,,,-44.797562,-86.499588,1183.450439,,,,,,,-44.322826,-78.488281,1200.396240,-36.529148,-88.470932,1211.673340,-42.522060,-79.100449,1219.392456,-27.583321,-102.821136,1206.917236,-36.429321,-96.839005,1221.133667,-36.640411,-88.629410,1237.333984,48.796638,-119.333809,1208.371216,44.806293,-125.456200,1231.157471,45.742863,-119.830025,1250.104248,55.346279,-115.388725,1208.343262,66.342278,-110.192284,1224.102051,70.191620,-97.593445,1245.446777,72.308105,-100.731140,1218.111938,77.807236,-90.057678,1226.950439,61.912510,-107.797173,1208.335205,68.434128,-100.913025,1207.935059,79.201202,-90.831207,1207.894775,64.040665,-105.922943,1202.336426,73.957092,-102.599838,1195.786743,57.268509,-111.921555,1198.192749,64.182213,-115.559082,1183.956909,,,,52.243420,-120.380905,1188.182983,53.153751,-124.098618,1175.332397,42.132092,-118.344345,1196.091675,40.636467,-126.680733,1182.397827,37.792397,-127.652779,1169.969238,,,,41.348652,-119.361870,1208.470581,35.304008,-116.846214,1201.336304,33.059391,-126.718002,1187.251099,27.396372,-115.787430,1211.838745,,,,21.268909,-128.290924,1229.188965,11.000847,-125.308632,1250.026855,11.425065,-126.035538,1218.258179,8.516057,-153.958588,1183.535278,11.570908,-141.758911,1156.890747,12.461123,-137.718491,1139.766602,14.466138,-133.697617,1116.299316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,0,21.136038,-41.353588,1330.087402,69.911003,-43.282021,1317.902344,-25.474571,-29.052299,1317.021729,-20.932009,-109.562004,1207.105957,-21.106323,-114.429237,1226.606812,-21.502853,-110.569244,1242.570679,-10.803809,-112.401527,1208.896973,0.740237,-123.576508,1226.497314,-1.060386,-111.724312,1207.845337,-7.547679,-112.892822,1198.379150,-5.023355,-121.811874,1185.107666,-3.536763,-122.425316,1176.589233,-15.808686,-110.785316,1193.491699,-14.399305,-120.131508,1180.092163,-11.490424,-122.834686,1168.093750,,,,-25.173557,-113.937271,1179.554321,-25.835285,-115.512749,1166.859131,-29.114967,-104.894852,1191.052246,-34.493919,-104.381302,1179.393921,-38.602253,-98.528183,1166.440796,,,,-44.797020,-86.494942,1183.454590,,,,,,,-44.329456,-78.492065,1200.393921,-36.542080,-88.473160,1211.672485,-42.530338,-79.103828,1219.395020,-27.559710,-102.814911,1206.907349,-36.433090,-96.833641,1221.128052,-36.642181,-88.616936,1237.327515,48.764690,-119.328873,1208.361328,44.797764,-125.444397,1231.160156,45.746346,-119.817619,1250.118652,55.328754,-115.384094,1208.329834,66.344429,-110.177002,1224.091187,70.181198,-97.582344,1245.452515,72.300446,-100.729149,1218.111572,77.798805,-90.047264,1226.951416,61.894947,-107.797043,1208.328979,68.427513,-100.905502,1207.948853,79.187057,-90.826645,1207.894409,64.041458,-105.921669,1202.340210,73.946869,-102.599808,1195.785889,57.261826,-111.921700,1198.199707,64.180916,-115.561386,1183.960938,,,,52.225807,-120.373039,1188.195557,53.148766,-124.093010,1175.348145,42.121765,-118.338928,1196.095459,40.645981,-126.670677,1182.398071,37.781796,-127.648872,1169.974609,,,,41.333633,-119.343117,1208.459961,35.290104,-116.844170,1201.340454,33.038219,-126.717407,1187.265747,27.397198,-115.789696,1211.836548,,,,21.257572,-128.284027,1229.193359,10.986329,-125.302795,1250.040894,11.429394,-126.016441,1218.266113,8.583125,-153.848755,1183.460571,11.568593,-141.761383,1156.893433,12.456504,-137.726135,1139.760376,14.458008,-133.695374,1116.305420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,0,21.127781,-41.334835,1330.083496,69.903244,-43.264305,1317.899048,-25.480240,-29.038696,1317.017090,-20.947191,-109.552979,1207.111816,-21.111347,-114.424583,1226.615234,-21.516068,-110.558998,1242.573975,-10.812523,-112.380447,1208.914429,0.737575,-123.566353,1226.495361,-1.059248,-111.701530,1207.835449,-7.556998,-112.887550,1198.376953,-5.024993,-121.809982,1185.108643,-3.535904,-122.417755,1176.588135,-15.816163,-110.779900,1193.499634,-14.400343,-120.131050,1180.096069,-11.487841,-122.832863,1168.092651,,,,-25.180618,-113.935478,1179.557373,-25.838703,-115.513626,1166.862427,-29.122919,-104.886986,1191.054565,-34.513515,-104.379250,1179.405884,-38.607655,-98.530914,1166.433472,,,,-44.803337,-86.492264,1183.443481,,,,,,,-44.338398,-78.483498,1200.391357,-36.528057,-88.458298,1211.676514,-42.535095,-79.088867,1219.395508,-27.591663,-102.818207,1206.913330,-36.427914,-96.821785,1221.133911,-36.650574,-88.613510,1237.334351,48.773895,-118.992661,1208.202515,44.795216,-125.437691,1231.162476,45.737034,-119.811485,1250.122681,55.328167,-115.375381,1208.342041,66.339706,-110.161339,1224.101318,70.178833,-97.570885,1245.450684,72.296722,-100.719490,1218.118652,77.797569,-90.035347,1226.963257,61.900116,-107.786339,1208.338257,68.427345,-100.903313,1207.950195,79.191925,-90.821327,1207.898926,64.030449,-105.912949,1202.344238,73.942886,-102.591812,1195.785767,57.249874,-111.913727,1198.219849,64.178383,-115.557365,1183.959473,,,,52.229347,-120.374878,1188.205078,53.132790,-124.092064,1175.348022,42.122719,-118.334152,1196.101318,40.643017,-126.668663,1182.396484,37.782551,-127.650795,1169.981079,,,,41.502899,-118.486023,1208.480713,35.304276,-116.851158,1201.348755,33.040585,-126.726952,1187.279785,27.369028,-115.779999,1211.840210,,,,21.273655,-128.274551,1229.187378,10.983272,-125.293579,1250.044678,11.423671,-126.029808,1218.260010,8.500151,-153.934174,1183.551758,11.561913,-141.761612,1156.894653,12.447711,-137.713120,1139.785522,14.452876,-133.697037,1116.309082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
